,mol_name,mol_smiles,mol_act,mol_fp,mol_prob
418,CHEMBL198939,COc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1C(F)(F)P(=O)(O)O,0.06,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E620>,0.9417645335842487
419,CHEMBL1801405,O=C1NC(=O)/C(=C/c2ccc(OCc3ccccc3)cc2OCc2ccc(F)cc2)S1,9.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E670>,0.00012340980408667956
420,CHEMBL3427129,CCCCCCCCCCCCCCCC(=O)C1=C(O)CC(COCc2ccccc2)OC1=O,5.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E6C0>,0.003697863716482932
421,CHEMBL197910,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1OC(F)(F)F,5.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E710>,0.006737946999085467
422,CHEMBL196694,Cc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)ccc1OCC(=O)O,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E760>,0.01831563888873418
423,CHEMBL1164948,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])CC[C@]23C)C(=O)O1,1.62,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E7B0>,0.19789869908361465
424,CHEMBL1163236,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4cccc(C(=O)O)c4)CC[C@]23C)C(=O)O1,0.33,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E800>,0.7189237334319262
425,CHEMBL314664,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(C(F)(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,3.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E850>,0.0450492023935578
426,CHEMBL312923,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(CC(=O)O)c(C(=O)O)c1)NC(=O)[C@H](CCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,0.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E8A0>,0.4965853037914095
427,CHEMBL1082448,CC[C@H](Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1Br)C(=O)O,0.13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E8F0>,0.8780954309205613
428,CHEMBL279242,CCCCc1oc2ccccc2c1-c1ccc(-c2ccc(OC(Cc3ccccc3)C(=O)O)cc2)cc1,0.44,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E940>,0.6440364210831414
429,CHEMBL6845,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccccn2)c1,9.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E990>,0.00012340980408667956
430,CHEMBL235805,COc1cc(/C=C2\SC(=O)N(Cc3ccc(C(=O)O)cc3)C2=O)ccc1O,2.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96E9E0>,0.07427357821433388
431,CHEMBL210965,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.079,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EA30>,0.9240399244450868
432,CHEMBL209304,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3C(F)(F)F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EA80>,0.8780954309205613
433,CHEMBL211990,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.16,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EAD0>,0.8521437889662113
434,CHEMBL208604,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2Cl)S(=O)(=O)[N-]1.[Na+],0.05,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EB20>,0.951229424500714
435,CHEMBL377138,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4c(O)cccc4[nH]3)cc2)S(=O)(=O)N1,0.24,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EB70>,0.7866278610665535
436,CHEMBL378746,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(F)ccc4[nH]3)cc2)S(=O)(=O)N1,0.12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EBC0>,0.8869204367171575
437,CHEMBL206950,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.051,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EC10>,0.950278670532427
438,CHEMBL212260,N#Cc1ccccc1S(=O)(=O)NC(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,0.045,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EC60>,0.9559974818331
439,CHEMBL208985,Cc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,0.08,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96ECB0>,0.9231163463866358
440,CHEMBL377774,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Br)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.11,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96ED00>,0.8958341352965282
441,CHEMBL212147,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.06,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96ED50>,0.9417645335842487
442,CHEMBL410483,O=C(O)COc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1Br,7.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EDA0>,0.0003707435404590882
443,CHEMBL1200712,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],1.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EDF0>,0.2725317930340126
444,CHEMBL385251,COC(=O)C(CCCc1ccccc1)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OC.N,2.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EE40>,0.10025884372280375
445,CHEMBL1778902,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(OCC=C(C)C)cc1,3.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EE90>,0.0301973834223185
446,CHEMBL212319,O=C1CC(c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2Br)S(=O)(=O)[N-]1.[Na+],0.34,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EEE0>,0.7117703227626097
447,CHEMBL378747,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(Cl)ccc4[nH]3)cc2)S(=O)(=O)N1,0.14,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EF30>,0.8693582353988059
448,CHEMBL207492,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)c(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.11,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96EF80>,0.8958341352965282
449,CHEMBL207489,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.051,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F030>,0.950278670532427
450,CHEMBL259267,CS(=O)(=O)Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,1.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F080>,0.2725317930340126
451,CHEMBL2424682,CC1(C)C=C2C(=NN(c3cccc(CO)c3)C(N)=C2C#N)CO1,2.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F0D0>,0.09071795328941251
452,CHEMBL1650892,Cc1ccc(-c2oc3cc(O)c(C(=O)O)cc3c2-c2cn(CCCC(=O)Nc3cccc4ccccc34)nn2)cc1,0.214,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F120>,0.8073483850226815
453,CHEMBL2424686,CCOc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,3.39625,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F170>,0.033498654672076654
454,CHEMBL1650893,COc1ccc2nc(NC(=O)CCCn3cc(-c4c(-c5cccc(C)c5)oc5cc(O)c(C(=O)O)cc45)nn3)sc2c1,0.217,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F1C0>,0.8049299693050015
455,CHEMBL1778920,C=CCN(CC=C)c1ccccc1C(=O)/C=C/c1cc(Br)c(O)cc1OC,3.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F210>,0.0301973834223185
456,CHEMBL1938816,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)c(F)c2)cc1,0.035,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F260>,0.9656054162575665
457,CHEMBL556076,CC1(C)SCC(CCC(=O)Nc2ccc3c(c2)C[C@@H](C(=O)O)OC3)S1,0.3857,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F2B0>,0.6799744874307581
458,CHEMBL562468,O=C(CCC1CSC(c2ccccc2)(c2ccccc2)S1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,0.6687000000000001,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F300>,0.5123742315188448
459,CHEMBL365660,CC(C)C[C@H](CC(=O)[C@H](Cc1ccc(CC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,4.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F350>,0.010051835744633586
460,CHEMBL1765346,CN(CCCCCl)P(=O)(OCc1cc([N+](=O)[O-])co1)C(F)(F)c1ccc(CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ccc(C(F)(F)P(=O)(OCc3ccc([N+](=O)[O-])o3)N(C)CCCCCl)cc2)C(N)=O)cc1,0.02,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F3A0>,0.9801986733067553
461,CHEMBL2424690,CC(C)c1ccccc1N1N=C2CSCC=C2C(C#N)=C1N,1.9998599999999997,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F3F0>,0.13535423150261353
462,CHEMBL2424684,CC1(C)C=C2C(=NN(c3cccc(C(F)(F)F)c3)C(N)=C2C#N)CO1,2.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F440>,0.06081006262521797
463,CHEMBL2424711,CCc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,2.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F490>,0.06081006262521797
464,CHEMBL259266,CC(=O)NCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,1.5,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F4E0>,0.22313016014842982
465,CHEMBL2424697,CCCCc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,1.49968,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F530>,0.22320157322516024
466,CHEMBL2424696,CCCCc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,6.998419999999999,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F580>,0.000913323877870857
467,CHEMBL2424691,N#CC1=C(N)N(c2ccc(F)cc2)N=C2CSCC=C21,1.9998599999999997,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F5D0>,0.13535423150261353
468,CHEMBL2424702,COc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,2.19786,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F620>,0.11104053101938302
469,CHEMBL369943,O=P(O)(O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1,0.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F670>,0.8187307530779818
470,CHEMBL2424701,CC1(C)C=C2C(=NN(c3ccc(CCO)cc3)C(N)=C2C#N)CO1,2.89734,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F6C0>,0.05516977665561959
471,CHEMBL259888,COc1ccc2[nH]c(SCC(=O)Nc3cc(C(=O)O)ccc3C)nc2c1,8.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F710>,0.00027465356997214254
472,CHEMBL1086279,CCCCc1sc2ccccc2c1-c1ccc(-c2ccc(OCC(=O)O)cc2)cc1,2.1877600000000004,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F760>,0.11216772312073467
473,CHEMBL1083269,O=C(c1ccccc1)c1oc2ccccc2c1-c1ccc(-c2ccc(O[C@H](Cc3ccccc3)C(=O)O)cc2)cc1,0.67608,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F7B0>,0.5086068285064479
474,CHEMBL24267,Oc1c(Br)cc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br,0.44668,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F800>,0.6397485950735899
475,CHEMBL541940,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nc7ccccc7nc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,1.43,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F850>,0.23930892224375455
476,CHEMBL210970,CC1(C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@@H]2C1,5.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F8A0>,0.0055165644207607716
477,CHEMBL2208252,O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,4.41,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F8F0>,0.012155178329914935
478,CHEMBL2208251,O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,5.35,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F940>,0.004748150999411478
479,CHEMBL2205886,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nc(N)sc5C[C@]4(C)[C@H]3CC[C@@]21C,5.57,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F990>,0.003810480432592037
480,CHEMBL2205885,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nc(N)sc5C[C@]4(C)[C@H]3CC[C@@]21C,9.04,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96F9E0>,0.00011857083645433903
481,CHEMBL253478,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3ncc(CCCCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,0.26,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FA30>,0.7710515858035663
482,CHEMBL403468,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)C2=NC[C@@H](CCCCOc3cccc(O)c3C(=O)O)N2)ccc1C1CC(=O)NS1(=O)=O,0.022000000000000002,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FA80>,0.97824023505121
483,CHEMBL403117,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@H](c4ccccc4)N3)cc2)S(=O)(=O)N1,2.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FAD0>,0.05502322005640723
484,CHEMBL463665,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1,9.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FB20>,0.00011166580849011478
485,CHEMBL253270,COC(=O)c1c(O)cccc1OCCCC[C@@H]1CN=C(C(Cc2ccc(C3CC(=O)NS3(=O)=O)c(C)c2)NS(=O)(=O)c2cccc(F)c2)N1,0.11,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FB70>,0.8958341352965282
486,CHEMBL401833,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NCCN3)cc2)S(=O)(=O)N1,0.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FBC0>,0.4965853037914095
487,CHEMBL1778923,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccccc1N1CCCCC1,6.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FC10>,0.0011137751478448032
488,CHEMBL3982169,CC(=O)NCCCCC(NC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(C)=O)C(N)=O,2.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FC60>,0.1353352832366127
489,CHEMBL3942718,CCc1ccc(C(=O)NCCCCC(NC(=O)C(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)NC(=O)C(Cc2ccccc2)NC(C)=O)C(N)=O)cc1,0.087,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FCB0>,0.9166770956331523
490,CHEMBL402032,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)c2ncc(CCCCOc3cccc(O)c3C(=O)O)[nH]2)ccc1C1CC(=O)NS1(=O)=O,0.032,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FD00>,0.9685065820791976
491,CHEMBL559312,O=C(CCCCc1cccs1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,0.429,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FD50>,0.6511599291810325
492,CHEMBL554726,O=C(CCCC[C@@H]1CCSCS1)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,0.1673,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FDA0>,0.845945789528962
493,CHEMBL2205519,CNc1nc(N)nc2nc(-c3cc(Cl)ccc3Cl)ccc12,0.96,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FDF0>,0.38289288597511206
494,CHEMBL1778913,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(N)cc1,6.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FE40>,0.002029430636295734
495,CHEMBL1801402,O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(F)cc3)cc2OCc2ccc(F)cc2)S1,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FE90>,0.00033546262790251185
496,CHEMBL1801404,O=C1NC(=O)/C(=C/c2ccc(OCc3ccccc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,4.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FEE0>,0.01831563888873418
497,CHEMBL1801434,Cc1ccc(S(=O)(=O)Oc2ccc(/C=C3\SC(=O)NC3=O)c(OCc3ccc(C(F)(F)F)cc3)c2)cc1,2.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FF30>,0.10025884372280375
498,CHEMBL1801435,O=C1NC(=O)/C(=C/c2ccc(OS(=O)(=O)c3ccc(Br)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F96FF80>,0.0024787521766663585
499,CHEMBL1801411,O=C1NC(=O)/C(=C/c2cc(Br)c(OCc3ccc(C(F)(F)F)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,1.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970030>,0.2465969639416065
500,CHEMBL269166,O=P(O)(O)c1cccc(-c2ccc(CC(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)(c3ccccc3)n3nnc4ccccc43)cc2)c1,0.003,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970080>,0.997004495503373
501,CHEMBL2205892,Cc1ncc2c(n1)C(C)(C)C1=CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@@H]4[C@H](C)CCC(=O)O)[C@@]1(C)C2,9.11,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F9700D0>,0.0001105547151311046
502,CHEMBL455694,O=C(O)c1cc(/C=C/c2ccc(/C=C/c3cc(Br)c(O)c(C(=O)O)c3)cc2)cc(Br)c1O,3.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970120>,0.049787068367863944
503,CHEMBL2206066,CNc1nc(N)nc2nc(-c3c(N4CCCCC4)cccc3C(F)(F)F)ccc12,1.35,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970170>,0.2592402606458915
504,CHEMBL2205515,CNc1nc(N)nc2nc(-c3ccccc3Br)ccc12,0.53,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F9701C0>,0.5886049696783552
505,CHEMBL1631841,CC1(C)CC[C@]2(COC(=O)CCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,6.39,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970210>,0.0016782562013892477
506,CHEMBL550662,O=C(CCCc1cccs1)Nc1ccc2c(c1)CO[C@H](C(=O)O)C2,0.5103,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970260>,0.6003154571582213
507,CHEMBL551671,O=C(CCCC[C@@H]1CCSCS1)Nc1ccc2c(c1)CO[C@H](C(=O)O)C2,0.1143,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F9702B0>,0.8919903186432367
508,CHEMBL550462,O=C(CCCCc1cccs1)Nc1ccc2c(c1)CO[C@H](C(=O)O)C2,0.3837,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970300>,0.6813357972616806
509,CHEMBL1223852,CC1=C(C)C(=O)C(CC[C@](C)(O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)=C(C)C1=O,3.85,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970350>,0.02127973643837717
510,CHEMBL3353035,Cc1ccc2c(c1/C=C/C=C/C(=O)O)[C@H](C)C[C@H](C)C2,8.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F9703A0>,0.00027465356997214254
511,CHEMBL1938826,NS(=O)(=O)C(F)(F)c1cc2cc(CN(Cc3ccc(-c4csnn4)cc3)S(=O)(=O)c3ccc(OCC(=O)O)cc3)ccc2cc1Br,0.039,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F9703F0>,0.9617507091463667
512,CHEMBL1938827,NS(=O)(=O)C(F)(F)c1cc2nc(CN(Cc3ccc(-c4csnn4)cc3)S(=O)(=O)c3ccc(OCC(=O)O)cc3)ccc2cc1Br,0.040999999999999995,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970440>,0.9598291299477989
513,CHEMBL371929,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)c(Br)c2)cc1,0.05,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970490>,0.951229424500714
514,CHEMBL1938818,NS(=O)(=O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1Br,0.047,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F9704E0>,0.9540873975903711
515,CHEMBL209180,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Br)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,0.17,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970530>,0.8436648165963837
516,CHEMBL514239,O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(OCc4ccccc4)c3)S/C2=N\c2ccccc2)cc1,3.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970580>,0.0223707718561656
517,CHEMBL3609375,CC(C)c1ccc(NC(=O)C(=O)Nc2ccc(NC(=O)C(c3ccccc3)S(=O)(=O)O)cc2)cc1,7.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F9705D0>,0.0009118819655545162
518,CHEMBL478274,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(Oc4ccccc4)cc3)S/C2=N\c2ccccc2)cc1,1.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970620>,0.33287108369807955
519,CHEMBL145,O=C(O)/C=C/c1ccc(O)c(O)c1,3.06,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002D74F970670>,0.046887695219988486
